entry_day,exit_day,holding_days,pnl_pct,max_profit_pct,exit_efficiency,future_upside_pct,exit_reason,exit_date,entry_wp,entry_dp,entry_rs,entry_vs,entry_bs,entry_hl,entry_od,entry_bb,entry_score,entry_date,entry_symbol,position_size,model
515,520,5,98.61,101.66,97.0,19.17,signal,520,0.8571428571428568,0.020547945205479503,7.639700471800211,1.3801398716359228,3.0,3.0,5.550760777310682,0.65,4,515,AAT,0.5,lightgbm
523,540,17,9.0,11.67,77.1,7.35,signal,540,0.8437500000000002,0.029182879377431862,11.07002801120447,1.0909090909090908,2.0,3.0,0.4828639843685203,0.65,3,523,AAT,1.0,lightgbm
554,557,3,-5.58,0.0,0.0,13.78,stop_loss,557,0.694533762057878,0.052895322939866325,19.31533160094896,1.3130227880393455,3.0,3.0,0.8422415206085264,0.18333333333333332,5,554,AAT,1.0,lightgbm
565,570,5,-3.69,0.0,0.0,8.57,signal,570,0.5627240143369179,0.06896551724137924,-3.2085561497325585,0.9273700569849767,1.0,2.0,0.09072715969456269,0.18333333333333332,3,565,AAT,1.0,lightgbm
573,580,7,-1.87,1.68,-111.4,-1.23,signal,580,0.8279569892473116,0.026044492674986458,28.337628865979326,1.0656830102015935,2.0,4.0,-0.04223751995708697,0.5166666666666667,3,573,AAT,1.0,lightgbm
640,666,26,20.23,25.16,80.4,3.73,signal,666,0.668555240793201,0.10626702997275204,27.59756749532211,0.9369166139063861,1.0,2.0,0.0297101230967578,0.55,4,640,AAV,1.0,lightgbm
670,675,5,-5.11,0.0,0.0,0.69,signal,675,0.6781609195402298,0.06021505376344085,7.3754765090505074,0.75965466699967,3.0,3.0,-0.08274838421817621,0.016666666666666666,4,670,AAV,1.0,lightgbm
704,711,7,12.22,12.5,97.7,0.59,trailing_stop,711,0.791044776119403,0.031249999999999997,24.870281674079145,1.2221083273589073,3.0,3.0,-0.05952024188137576,0.38333333333333336,4,704,AAV,1.0,lightgbm
758,781,23,151.73,156.34,97.1,7.17,signal,781,0.9189944134078215,0.02113702623906699,19.546062226543498,1.4241470836693162,3.0,3.0,0.00862615737825484,0.95,4,758,AAV,0.5,lightgbm
787,794,7,-1.85,0.97,-190.9,3.81,signal,794,0.7617091207888248,0.09682804674457436,25.287113394941493,1.2979418161659866,3.0,4.0,0.1319957915529234,0.55,4,787,AAV,1.0,lightgbm
818,821,3,-1.94,0.0,0.0,0.0,stop_loss,821,0.6507115135834408,0.09313556398758203,5.820774829081813,1.3050023564443396,2.0,2.0,-0.04450726858533255,0.16666666666666666,5,818,AAV,1.0,lightgbm
4,9,5,28.85,37.04,77.9,5.85,signal,9,0.659504132231405,0.10093091621754036,-1.030948950958205,0.9143427761611047,1.0,3.0,0.032091820463936396,0.8333333333333334,3,4,AAA,0.7,lightgbm
54,60,6,-1.56,2.08,-75.0,-1.89,zombie_exit,60,0.6861313868613139,0.04712328767123285,20.337874239975385,1.6160215998756293,2.0,3.0,-0.07179383007436455,0.36666666666666664,5,54,AAA,1.0,lightgbm
137,150,13,3.01,7.4,40.7,0.0,signal,150,0.6345177664974617,0.061962134251290935,22.019149386373265,1.387441943808277,2.0,2.0,0.018088672151157184,0.18333333333333332,5,137,AAA,1.0,lightgbm
236,238,2,-2.25,0.0,0.0,0.29,stop_loss,238,0.7763975155279501,0.04800000000000004,1.607789855072454,0.878887185365595,2.0,3.0,0.038919590701071885,0.11666666666666667,3,236,AAA,1.0,lightgbm
251,254,3,-3.31,0.0,0.0,0.7,signal,254,0.6896551724137927,0.08117859290438975,-0.25227731413298926,1.2312722486796293,2.0,2.0,0.03524259148281355,0.016666666666666666,4,251,AAS,1.0,lightgbm
278,301,23,8.66,12.33,70.2,16.14,trailing_stop,301,0.8255208333333338,0.04070473876063172,4.7583643122676875,1.3264857664870486,2.0,3.0,-0.02891402558865473,0.4166666666666667,4,278,AAS,1.0,lightgbm
308,313,5,3.2,3.46,92.5,-3.69,trailing_stop,313,0.8068783068783069,0.03709349593495937,39.98575498575501,1.8836378517301027,1.0,2.0,-0.07291516399488313,0.36666666666666664,4,308,AAS,1.0,lightgbm
389,393,4,-2.59,2.35,-110.4,-1.43,signal,393,0.765193370165746,0.07124895222129084,-26.508768645072706,2.2471973939980296,2.0,3.0,-0.05845352816189967,0.4666666666666667,3,389,AAS,1.0,lightgbm
402,407,5,0.29,2.51,11.4,-1.09,signal,407,0.0,0.14721723518850977,-23.590779067810807,0.7115835766463595,1.0,2.0,0.01981134214454137,0.1,3,402,AAS,1.0,lightgbm
546,549,3,-2.32,0.0,0.0,0.34,signal,549,0.6666666666666675,0.03824701195219112,-19.838102838900888,0.9677846142902871,1.0,2.0,0.035001868631104924,0.16666666666666666,3,546,AAT,1.0,lightgbm
574,582,8,46.19,49.62,93.1,2.73,signal,582,0.6836363636363639,0.07027463651050074,10.094254140549857,1.9502381891555662,3.0,3.0,-0.048103170015424065,0.9,5,574,AAT,0.7,lightgbm
590,592,2,-5.37,0.0,0.0,3.35,stop_loss,592,0.6755319148936165,0.04743390357698299,-11.368142762723075,1.0613366439064764,2.0,2.0,-0.02769550060575412,0.016666666666666666,3,590,AAT,1.0,lightgbm
611,625,14,45.64,54.9,83.1,3.73,signal,625,0.8979591836734695,0.04028648164726941,11.094615607004158,1.125032078555317,1.0,2.0,0.0730323740978236,0.7833333333333333,4,611,AAT,0.7,lightgbm
632,636,4,-2.31,0.0,0.0,-0.48,signal,636,0.28000000000000047,0.18626528692380043,-7.399294796452622,1.6889116961647626,3.0,2.0,-0.49143593002909847,0.21666666666666667,4,632,AAT,1.0,lightgbm
739,742,3,-5.16,0.0,0.0,1.76,signal,742,0.37057220708446836,0.09796437659033089,5.220091291886327,0.7491813216234758,1.0,2.0,0.025805257238631824,0.016666666666666666,4,739,AAV,1.0,lightgbm
848,854,6,-3.3,0.0,0.0,2.17,signal,854,0.6347031963470323,0.08163265306122437,12.02088111998733,1.4679792029155287,2.0,2.0,0.05302125981116079,0.16666666666666666,5,848,AAV,1.0,lightgbm
16,24,8,1.39,4.55,30.5,17.76,trailing_stop,24,0.7305699481865287,0.06565656565656561,6.76948991946098,2.3979224092646416,3.0,4.0,-0.09739483918931804,0.6,5,16,AAA,1.0,lightgbm
31,38,7,4.94,5.81,85.1,6.83,trailing_stop,38,0.6606060606060604,0.06779661016949158,-4.982698961937729,0.9683408512742139,1.0,2.0,-0.035807612404048145,0.15,3,31,AAA,1.0,lightgbm
45,50,5,-0.84,4.47,-18.7,8.62,signal,50,0.6560000000000002,0.050588235294117614,-7.344470046082918,0.823327384840892,3.0,3.0,-0.0036871559916790923,0.06666666666666667,3,45,AAA,1.0,lightgbm
56,68,12,1.47,5.99,24.6,19.59,signal,68,0.6093750000000003,0.02880184331797235,5.692845858722599,0.7156006075233645,3.0,3.0,0.03146578927009511,0.016666666666666666,4,56,AAA,1.0,lightgbm
71,91,20,17.04,19.56,87.1,7.87,signal,91,0.5284552845528456,0.06444444444444446,-16.620879120879216,0.7523503145873766,1.0,2.0,0.006151008967724501,0.15,3,71,AAA,1.0,lightgbm
101,107,6,0.57,2.18,25.9,0.0,zombie_exit,107,0.7361963190184049,0.039090909090909065,9.827997613839791,1.1582719800085322,1.0,3.0,-0.024722741300245918,0.48333333333333334,5,101,AAA,1.0,lightgbm
108,111,3,-4.33,0.0,0.0,8.25,signal,111,0.4640000000000001,0.06226765799256505,-5.93946316390636,0.9073158990267267,0.0,2.0,0.039009490603024666,0.6166666666666667,3,108,AAA,1.0,lightgbm
127,133,6,2.86,4.4,65.0,9.22,trailing_stop,133,0.6545454545454553,0.03486238532110082,21.315049226441637,1.7267137889875948,3.0,3.0,0.006277933848416295,0.15,5,127,AAA,1.0,lightgbm
138,144,6,39.47,43.78,90.2,3.46,signal,144,0.7968749999999997,0.0331632653061225,-0.1942108044040296,1.2889490989434085,3.0,4.0,-0.012559475767500494,0.75,3,138,AAA,0.7,lightgbm
149,154,5,-1.12,0.79,-142.6,-5.5,signal,154,0.44615384615384596,0.06299212598425202,3.9775065148813837,0.9988602716883597,2.0,3.0,0.03403934964343677,0.21666666666666667,4,149,AAA,1.0,lightgbm
222,227,5,0.21,0.46,100.0,8.04,signal,227,0.6962025316455693,0.05523590333716921,-10.25676677790139,1.0413772277542073,0.0,2.0,0.031664774640749835,0.6,3,222,AAA,1.0,lightgbm
233,239,6,-2.74,0.98,-280.5,24.21,signal,239,0.7327586206896548,0.0336956521739131,10.016420361247825,1.3484969618691462,3.0,3.0,-0.047790920795307126,0.13333333333333333,5,233,AAA,1.0,lightgbm
246,251,5,16.57,18.02,91.9,7.36,signal,251,0.4418604651162782,0.05315614617940204,-15.056322386165306,0.6204416807415705,2.0,4.0,0.00812120637752681,0.13333333333333333,3,246,AAA,1.0,lightgbm
256,267,11,4.37,8.43,51.8,0.0,signal,267,0.6108374384236454,0.1305785123966942,6.592224365632873,0.8049065350109256,1.0,2.0,-0.1587874361080263,0.21666666666666667,4,256,AAS,1.0,lightgbm
311,317,6,36.0,44.6,80.7,11.69,signal,317,0.7926829268292679,0.05182926829268304,23.724685977954394,2.4383322129138643,3.0,4.0,-0.19382282286351413,0.75,4,311,AAS,0.7,lightgbm
321,326,5,35.22,42.19,83.5,13.02,signal,326,0.6336206896551723,0.12426900584795329,2.972294938917969,1.1333634986523973,2.0,3.0,-0.018844087107644514,0.8,5,321,AAS,0.7,lightgbm
334,340,6,-2.65,0.0,0.0,35.52,signal,340,0.5000000000000002,0.12022630834512017,3.4763432237369685,2.223207893136953,3.0,3.0,-0.06390623647617434,0.4666666666666667,5,334,AAS,1.0,lightgbm
348,365,17,56.82,72.21,78.7,2.51,signal,365,0.8838383838383841,0.02885821831869505,11.569247952345506,1.2533775483244307,3.0,4.0,-0.08896398135211982,0.7666666666666667,4,348,AAS,0.7,lightgbm
367,373,6,37.58,41.29,91.0,2.67,signal,373,0.7257142857142855,0.09439528023598828,-5.837108675070262,1.3742669551956217,1.0,2.0,-0.1210297710752985,0.7166666666666667,4,367,AAS,0.7,lightgbm
381,385,4,-3.8,0.0,0.0,8.23,signal,385,0.4059829059829057,0.14140386571719232,-16.884863455468647,1.2563534020046727,3.0,3.0,-0.028713123453447766,0.15,4,381,AAS,1.0,lightgbm
396,402,6,-5.35,0.0,0.0,13.9,signal,402,0.47499999999999964,0.10324483775811216,17.943722943722946,1.2330090399061189,4.0,3.0,-0.011430784022626136,0.21666666666666667,5,396,AAS,1.0,lightgbm
415,417,2,3.76,4.02,93.5,6.45,trailing_stop,417,0.7787234042553187,0.04859813084112163,27.169694146871606,1.3305293202385324,3.0,4.0,-0.1219536888252391,0.65,4,415,AAS,1.0,lightgbm
419,424,5,91.43,97.87,93.4,-6.4,signal,424,0.906474820143885,0.022827041264266882,9.134777783139484,1.152925935450336,0.0,2.0,-0.11074562190003064,0.85,4,419,AAS,0.5,lightgbm
480,486,6,-3.65,0.0,0.0,7.98,signal,486,0.7272727272727282,0.03409090909090897,6.03926589842083,1.3948999124601478,3.0,2.0,-0.005129412806563462,0.06666666666666667,5,480,AAS,1.0,lightgbm
514,519,5,-3.49,0.0,0.0,-0.21,signal,519,0.6588235294117645,0.05882352941176472,2.3600973236009324,1.8861730051862904,2.0,1.0,0.07650046934716054,0.2,4,514,AAT,1.0,lightgbm
582,589,7,38.54,42.92,89.8,42.03,signal,589,0.7499999999999987,0.026804123711340368,49.999999999999915,2.1762573167838135,1.0,2.0,0.08360559323153302,0.7666666666666667,5,582,AAT,0.7,lightgbm
594,612,18,62.34,68.13,91.5,-2.06,signal,612,0.8152173913043479,0.03244274809160304,10.093203000681974,1.4426253991471931,3.0,4.0,0.2170899881460926,1.0,4,594,AAT,0.7,lightgbm
628,639,11,4.52,5.61,80.6,5.56,trailing_stop,639,0.5411764705882349,0.06435643564356446,22.211680371073157,0.9386562639133291,1.0,3.0,0.07871526045485655,0.43333333333333335,4,628,AAT,1.0,lightgbm
646,652,6,-3.76,1.28,-293.8,7.66,stop_loss,652,0.5405405405405409,0.054399999999999976,-0.9920634920635081,1.3338695014554747,3.0,3.0,0.6328250406005236,0.03333333333333333,4,646,AAT,1.0,lightgbm
675,677,2,-7.15,0.0,0.0,1.93,stop_loss,677,0.49367088607595006,0.06920415224913486,-13.352949418523139,0.7727527390190544,2.0,3.0,1.1342904989099554,0.23333333333333334,3,675,AAT,1.0,lightgbm
733,736,3,-3.04,0.0,0.0,12.78,signal,736,0.5,0.03599999999999994,-10.000000000000028,1.4567353833788839,2.0,2.0,0.6526601724006171,0.016666666666666666,4,733,AAT,1.0,lightgbm
763,768,5,-4.32,2.04,-211.7,0.0,stop_loss,768,0.5384615384615387,0.12244897959183665,1.8421052631579187,2.194219747452991,2.0,2.0,0.5734497325212748,0.11666666666666667,5,763,AAV,1.0,lightgbm
806,814,8,42.7,45.2,94.5,6.98,signal,814,0.6363636363636367,0.09090909090909079,5.000000000000057,2.078027286318209,1.0,1.0,0.7878760201892587,0.8333333333333334,4,806,AAV,0.7,lightgbm
825,831,6,-0.25,2.22,-11.2,48.14,zombie_exit,831,0.5714285714285718,0.06666666666666662,11.688311688311721,1.6630561893428086,4.0,3.0,0.13046849402070756,0.225,5,825,AAV,1.0,lightgbm
839,849,10,53.67,65.83,81.5,1.61,signal,849,0.7894736842105262,0.0714285714285715,-1.9230769230769766,1.9134962697508606,3.0,3.0,0.31957843882282666,1.0,3,839,AAV,0.7,lightgbm
868,874,6,-5.08,1.61,-314.8,20.0,signal,874,0.6428571428571429,0.08064516129032258,10.326086956521763,1.1646607225647336,2.0,3.0,0.20672805280590273,0.375,5,868,AAV,1.0,lightgbm
880,881,1,-0.25,0.0,0.0,7.69,stop_loss,881,0.8500000000000001,0.041666666666666644,12.801932367149746,1.7976120493669059,2.0,2.0,0.43106392058911946,0.6666666666666666,4,880,AAV,1.0,lightgbm
886,894,8,-1.74,4.48,-38.8,6.67,stop_loss,894,0.5555555555555556,0.11940298507462684,4.712643678160909,0.961001228983281,1.0,3.0,0.26601903767508045,0.4666666666666667,4,886,AAV,1.0,lightgbm
2,8,6,1.16,1.41,82.0,14.25,zombie_exit,8,0.678571428571429,0.02928416485900212,23.712856722565434,1.0273270399295666,1.0,2.0,-0.03258031662345025,0.08333333333333333,4,2,AAA,1.0,lightgbm
16,42,26,15.08,17.42,86.5,1.31,signal,42,0.5192307692307688,0.027056277056277056,-3.9909297052154997,0.7620085577832661,2.0,4.0,0.005123850295139149,0.016666666666666666,3,16,AAA,1.0,lightgbm
58,64,6,0.12,0.84,14.4,0.0,zombie_exit,64,0.766666666666667,0.026022304832713696,20.955768635941837,0.9240660173205181,0.0,2.0,-0.028604394758033457,0.43333333333333335,3,58,AAA,1.0,lightgbm
94,106,12,48.67,54.18,89.8,4.44,signal,106,0.6435185185185187,0.07291666666666663,-28.102322206095806,1.5941546071694637,1.0,1.0,-0.0051811299015867476,0.7666666666666667,3,94,AAA,0.7,lightgbm
131,136,5,-4.34,0.0,0.0,5.21,signal,136,0.7738095238095244,0.03242320819112619,2.470966147763818,1.2655322177202422,2.0,3.0,-0.0151247662307529,0.38333333333333336,4,131,AAA,1.0,lightgbm
247,251,4,7.41,7.68,96.5,13.56,stop_loss,251,0.6056338028169028,0.032748538011695826,-1.9748042219951927,1.3330543190156,3.0,3.0,-0.01591269828161779,0.16666666666666666,4,247,AAA,1.0,lightgbm
415,421,6,-0.25,1.16,-21.5,1.19,zombie_exit,421,0.44444444444444464,0.05813953488372093,12.156862745098053,1.112209700441112,2.0,1.0,-0.0009937867210079304,0.016666666666666666,4,415,AAS,1.0,lightgbm
452,458,6,98.91,103.51,95.6,3.23,signal,458,0.8333333333333326,0.021978021978022098,8.571428571428669,1.7665128494641582,2.0,2.0,0.0156915153985608,1.0,4,452,AAS,0.5,lightgbm
467,471,4,1.94,4.35,44.6,-1.06,trailing_stop,471,0.6363636363636359,0.04347826086956526,2.9503105590061622,0.7662204778355293,1.0,2.0,0.007124716754613351,0.65,4,467,AAS,1.0,lightgbm
516,521,5,-0.25,0.0,0.0,-1.19,signal,521,0.24999999999999944,0.0705882352941176,7.17703349282295,1.764007931555276,2.0,2.0,0.009678718012281488,0.2,5,516,AAS,1.0,lightgbm
592,597,5,-2.87,0.0,0.0,-1.35,signal,597,0.7499999999999997,0.026315789473684237,13.333333333333307,1.227375960866527,2.0,2.0,-0.02036936158699188,0.38333333333333336,5,592,AAS,1.0,lightgbm
632,638,6,46.89,48.16,97.4,7.42,signal,638,0.8717948717948718,0.056818181818181816,30.32258064516128,2.991998800355609,3.0,4.0,-0.2600733475618937,1.0,4,632,AAS,0.7,lightgbm
643,653,10,39.97,45.28,88.3,4.57,signal,653,0.7674418604651162,0.03773584905660381,14.532996754417695,1.669356709782849,2.0,4.0,5.879267935492609,0.7833333333333333,4,643,AAT,0.7,lightgbm
665,671,6,-1.53,0.0,0.0,0.56,signal,671,0.5373134328358214,0.056880733944954055,16.304347826086925,1.539960270824211,2.0,3.0,-0.7132003973984344,0.6666666666666666,5,665,AAT,1.0,lightgbm
673,678,5,-2.1,0.0,0.0,0.0,signal,678,0.5344827586206905,0.04999999999999992,-3.100158982511907,0.5716836601155129,1.0,3.0,-1.6012334202154062,0.45,3,673,AAT,1.0,lightgbm
795,800,5,39.42,40.67,96.9,-2.11,signal,800,0.7341772151898734,0.05263157894736841,-12.159624413145579,1.6681642905154421,1.0,2.0,0.37963630251547464,0.9166666666666666,4,795,AAT,0.7,lightgbm
862,868,6,-3.08,0.0,0.0,2.95,zombie_exit,868,0.6909090909090909,0.04829545454545452,32.14285714285721,0.943758573388203,0.0,2.0,-0.008529461937308996,0.4166666666666667,4,862,AAT,1.0,lightgbm
873,878,5,-2.68,0.29,0.0,0.0,signal,878,0.5961538461538463,0.060344827586206885,3.833333333333343,1.3673886391499797,3.0,3.0,0.016057696639820672,0.4166666666666667,5,873,AAT,1.0,lightgbm
952,959,7,34.3,61.97,55.3,46.15,signal,959,0.7000000000000001,0.2105263157894737,7.948717948717956,1.7414054297879242,3.0,3.0,0.05532239912533232,1.0,5,952,AAV,0.7,lightgbm
964,973,9,46.59,69.02,67.5,1.61,signal,973,0.6666666666666666,0.20000000000000004,-9.403508771929829,0.8340062836231139,1.0,3.0,-1.0575691108391356,0.75,3,964,AAV,0.7,lightgbm
1009,1013,4,3.02,4.92,61.4,11.67,trailing_stop,1013,0.583333333333333,0.0819672131147541,2.1164021164021207,0.9366357127842659,2.0,2.0,0.23933610676976996,0.23333333333333334,4,1009,AAV,1.0,lightgbm
1028,1036,8,4.58,8.06,56.7,9.52,trailing_stop,1036,0.6000000000000005,0.06451612903225798,18.749999999999964,1.1326342751941088,1.0,2.0,0.33893552280052364,0.25,5,1028,AAV,1.0,lightgbm
1043,1048,5,1.26,3.03,41.6,1.52,trailing_stop,1048,0.6428571428571427,0.07575757575757576,0.96618357487921,0.9619273513488312,1.0,2.0,0.037337913159295216,0.6166666666666667,4,1043,AAV,1.0,lightgbm
1084,1089,5,41.12,42.92,95.8,18.81,signal,1089,0.7857142857142858,0.047619047619047596,-1.1111111111111143,1.4736502184228704,2.0,3.0,0.09582286343156149,1.0,3,1084,AAV,0.7,lightgbm
1096,1105,9,44.12,50.93,86.6,1.32,signal,1105,0.8095238095238094,0.05333333333333338,18.333333333333357,1.587305141763661,1.0,2.0,0.27659408252300083,1.0,4,1096,AAV,0.7,lightgbm
1108,1112,4,-2.67,0.0,100.0,0.0,end,1112,0.5294117647058822,0.10666666666666676,-22.63157894736841,1.2375912408759124,1.0,1.0,0.07857526237687315,0.3,3,1108,AAV,1.0,lightgbm
25,39,14,1.32,4.6,28.7,2.52,signal,39,0.6093749999999998,0.03026634382566586,-11.147798742138427,1.095800490242893,0.0,2.0,-0.02746565434905947,0.55,3,25,AAA,1.0,lightgbm
82,87,5,98.27,98.52,99.7,9.22,signal,87,0.7499999999999993,0.02448979591836743,0.23730422401516194,0.9926971741860806,1.0,3.0,-0.050030682387791736,0.4,4,82,AAA,0.5,lightgbm
97,134,37,17.56,22.73,77.2,-1.76,signal,134,0.3207547169811318,0.05020920502092055,6.981350057765255,0.8684044449563592,2.0,4.0,-0.014325946600677618,0.08333333333333333,4,97,AAA,1.0,lightgbm
144,148,4,-3.74,0.0,0.0,6.58,signal,148,0.44247787610619554,0.0759036144578312,-1.7913928344286347,0.5641016722873322,1.0,4.0,0.017552133326557803,0.65,3,144,AAA,1.0,lightgbm
161,166,5,-3.22,0.0,0.0,-0.96,signal,166,0.632911392405064,0.03452380952380942,14.868136068288969,1.2235864340008205,3.0,2.0,0.003459037621753423,0.2,5,161,AAA,1.0,lightgbm
201,207,6,0.35,0.6,58.0,5.36,zombie_exit,207,0.6719999999999999,0.04910179640718565,-5.552395039253618,1.9672958650437997,2.0,3.0,-0.05308711498485085,0.5833333333333334,4,201,AAA,1.0,lightgbm
210,216,6,34.91,45.61,76.5,2.01,signal,216,0.7757009345794389,0.027842227378190282,3.4228517806872105,1.2283369179674868,2.0,3.0,0.0036288523222060285,0.7666666666666667,4,210,AAA,0.7,lightgbm
250,260,10,39.92,66.75,59.8,8.33,signal,260,0.7999999999999998,0.08000000000000007,36.607142857142854,2.3003803643188183,3.0,4.0,0.4675087528540377,1.0,4,250,AAH,0.7,lightgbm
313,318,5,90.94,95.73,95.0,4.88,signal,318,0.916666666666667,0.022222222222222143,12.5,1.1610923490251508,1.0,2.0,0.12718211929591167,0.35,4,313,AAH,0.5,lightgbm
353,358,5,97.63,97.88,99.7,-0.0,signal,358,0.8571428571428577,0.022727272727272645,23.21428571428575,1.560805707091901,3.0,3.0,0.6972891539067292,0.7166666666666667,4,353,AAH,0.5,lightgbm
368,373,5,38.25,40.73,93.9,7.32,signal,373,0.4545454545454547,0.13333333333333325,29.99999999999997,1.7161784518376397,2.0,1.0,0.24922999399866014,0.95,4,368,AAH,0.7,lightgbm
484,494,10,5.62,7.06,79.6,5.75,trailing_stop,494,0.4615384615384616,0.0823529411764705,14.814814814814817,0.9658715761720731,2.0,2.0,0.024589940472830106,0.25,4,484,AAS,1.0,lightgbm
497,504,7,-1.37,3.37,-40.7,0.0,signal,504,0.7142857142857141,0.04494382022471914,-12.801932367149725,1.2090393125343004,2.0,2.0,-0.012028935693183293,0.38333333333333336,4,497,AAS,1.0,lightgbm
506,510,4,-4.68,0.0,0.0,1.15,signal,510,0.5555555555555554,0.04444444444444448,-10.275689223057611,1.3593105029811956,2.0,2.0,-0.00820248148322975,0.03333333333333333,4,506,AAS,1.0,lightgbm
551,557,6,39.47,40.81,96.7,4.44,signal,557,0.8846153846153844,0.032608695652173995,10.57692307692301,2.4789560742510566,3.0,4.0,-0.10114542250084946,0.8166666666666667,4,551,AAS,0.7,lightgbm
584,599,15,19.34,19.63,98.5,84.16,trailing_stop,599,0.5000000000000014,0.03409090909090897,-7.179487179487246,1.3019393029111632,2.0,2.0,0.0010860821083400738,0.03333333333333333,4,584,AAS,1.0,lightgbm
600,625,25,103.46,147.99,69.9,-8.62,signal,625,0.692307692307692,0.07547169811320761,-1.2500000000000142,1.6503749170176412,2.0,2.0,-0.032943788618466426,0.7833333333333333,4,600,AAS,0.7,lightgbm
705,715,10,42.98,44.95,95.6,0.86,signal,715,0.6666666666666669,0.10576923076923073,33.182503770739075,2.9167230001609528,3.0,3.0,0.004424947703662918,0.8333333333333334,5,705,AAS,0.7,lightgbm
807,812,5,-0.25,0.0,0.0,15.26,signal,812,0.47368421052631515,0.03246753246753249,1.6666666666667709,0.9845870715435933,3.0,3.0,-0.0006104276422337265,0.11666666666666667,4,807,AAT,1.0,lightgbm
816,839,23,46.27,47.97,96.4,9.51,signal,839,0.7647058823529409,0.03550295857988169,42.35033259423496,2.1542422756253066,2.0,4.0,0.13825400636890273,0.7166666666666667,4,816,AAT,0.7,lightgbm
855,866,11,5.78,8.52,67.9,0.78,signal,866,0.7758620689655175,0.035714285714285685,17.521367521367516,1.25642112401458,3.0,4.0,0.191422577583097,0.7,4,855,AAT,1.0,lightgbm
1014,1028,14,104.91,110.95,94.6,3.45,signal,1028,0.9354838709677421,0.024096385542168586,17.874396135265705,1.3991467751028797,3.0,4.0,0.05011012388967684,1.0,4,1014,AAV,0.5,lightgbm
1143,1160,17,52.46,55.85,93.9,5.88,signal,1160,0.6999999999999993,0.049180327868852576,25.49019607843134,1.4594291016531145,2.0,3.0,0.11919391197673293,0.7166666666666667,5,1143,AAV,0.7,lightgbm
1167,1171,4,-7.27,0.0,0.0,-2.99,signal,1171,0.6999999999999993,0.04225352112676067,5.128205128205096,1.0235152896879884,0.0,1.0,0.005023978087419202,0.36666666666666664,3,1167,AAV,1.0,lightgbm
